Topic ID,Argument ID,Discussion ID,Premise,Relevance,Is Argument?,Rhetorical Quality,Logical Quality,Dialectical Quality,Text Length,Stance,Combined Quality,id,mistral-7B-small_logic_zero_shot_bt_zscore,mistral-7B-small_logic_few_shot_bt_zscore,mistral-7B-small_logic_cot_bt_zscore,mistral-7B-small_rhetoric_zero_shot_bt_zscore,mistral-7B-small_rhetoric_few_shot_bt_zscore,mistral-7B-small_rhetoric_cot_bt_zscore,mistral-7B-small_dialectic_zero_shot_bt_zscore,mistral-7B-small_dialectic_few_shot_bt_zscore,mistral-7B-small_dialectic_cot_bt_zscore,llama-8B-small_logic_zero_shot_bt_zscore,llama-8B-small_logic_few_shot_bt_zscore,llama-8B-small_logic_cot_bt_zscore,llama-8B-small_rhetoric_zero_shot_bt_zscore,llama-8B-small_rhetoric_few_shot_bt_zscore,llama-8B-small_rhetoric_cot_bt_zscore,llama-8B-small_dialectic_zero_shot_bt_zscore,llama-8B-small_dialectic_few_shot_bt_zscore,llama-8B-small_dialectic_cot_bt_zscore,olmo2-7B-small_logic_zero_shot_bt_zscore,olmo2-7B-small_logic_few_shot_bt_zscore,olmo2-7B-small_logic_cot_bt_zscore,olmo2-7B-small_rhetoric_zero_shot_bt_zscore,olmo2-7B-small_rhetoric_few_shot_bt_zscore,olmo2-7B-small_rhetoric_cot_bt_zscore,olmo2-7B-small_dialectic_zero_shot_bt_zscore,olmo2-7B-small_dialectic_few_shot_bt_zscore,olmo2-7B-small_dialectic_cot_bt_zscore,qwen2.5-7B-small_logic_zero_shot_bt_zscore,qwen2.5-7B-small_logic_few_shot_bt_zscore,qwen2.5-7B-small_logic_cot_bt_zscore,qwen2.5-7B-small_rhetoric_zero_shot_bt_zscore,qwen2.5-7B-small_rhetoric_few_shot_bt_zscore,qwen2.5-7B-small_rhetoric_cot_bt_zscore,qwen2.5-7B-small_dialectic_zero_shot_bt_zscore,qwen2.5-7B-small_dialectic_few_shot_bt_zscore,qwen2.5-7B-small_dialectic_cot_bt_zscore,commandr-7B-small_logic_zero_shot_bt_zscore,commandr-7B-small_logic_few_shot_bt_zscore,commandr-7B-small_logic_cot_bt_zscore,commandr-7B-small_rhetoric_zero_shot_bt_zscore,commandr-7B-small_rhetoric_few_shot_bt_zscore,commandr-7B-small_rhetoric_cot_bt_zscore,commandr-7B-small_dialectic_zero_shot_bt_zscore,commandr-7B-small_dialectic_few_shot_bt_zscore,commandr-7B-small_dialectic_cot_bt_zscore,mixtral-8x7B-medium_logic_zero_shot_bt_zscore,mixtral-8x7B-medium_logic_few_shot_bt_zscore,mixtral-8x7B-medium_logic_cot_bt_zscore,mixtral-8x7B-medium_rhetoric_zero_shot_bt_zscore,mixtral-8x7B-medium_rhetoric_few_shot_bt_zscore,mixtral-8x7B-medium_rhetoric_cot_bt_zscore,mixtral-8x7B-medium_dialectic_zero_shot_bt_zscore,mixtral-8x7B-medium_dialectic_few_shot_bt_zscore,mixtral-8x7B-medium_dialectic_cot_bt_zscore,mistral-22B-medium_logic_zero_shot_bt_zscore,mistral-22B-medium_logic_few_shot_bt_zscore,mistral-22B-medium_logic_cot_bt_zscore,mistral-22B-medium_rhetoric_zero_shot_bt_zscore,mistral-22B-medium_rhetoric_few_shot_bt_zscore,mistral-22B-medium_rhetoric_cot_bt_zscore,mistral-22B-medium_dialectic_zero_shot_bt_zscore,mistral-22B-medium_dialectic_few_shot_bt_zscore,mistral-22B-medium_dialectic_cot_bt_zscore,olmo2-32B-medium_logic_zero_shot_bt_zscore,olmo2-32B-medium_logic_few_shot_bt_zscore,olmo2-32B-medium_logic_cot_bt_zscore,olmo2-32B-medium_rhetoric_zero_shot_bt_zscore,olmo2-32B-medium_rhetoric_few_shot_bt_zscore,olmo2-32B-medium_rhetoric_cot_bt_zscore,olmo2-32B-medium_dialectic_zero_shot_bt_zscore,olmo2-32B-medium_dialectic_few_shot_bt_zscore,olmo2-32B-medium_dialectic_cot_bt_zscore,mixtral-8x22B-medium_logic_zero_shot_bt_zscore,mixtral-8x22B-medium_logic_few_shot_bt_zscore,mixtral-8x22B-medium_logic_cot_bt_zscore,mixtral-8x22B-medium_rhetoric_zero_shot_bt_zscore,mixtral-8x22B-medium_rhetoric_few_shot_bt_zscore,mixtral-8x22B-medium_rhetoric_cot_bt_zscore,mixtral-8x22B-medium_dialectic_zero_shot_bt_zscore,mixtral-8x22B-medium_dialectic_few_shot_bt_zscore,mixtral-8x22B-medium_dialectic_cot_bt_zscore,llama-70B-big_logic_zero_shot_bt_zscore,llama-70B-big_logic_few_shot_bt_zscore,llama-70B-big_logic_cot_bt_zscore,llama-70B-big_rhetoric_zero_shot_bt_zscore,llama-70B-big_rhetoric_few_shot_bt_zscore,llama-70B-big_rhetoric_cot_bt_zscore,llama-70B-big_dialectic_zero_shot_bt_zscore,llama-70B-big_dialectic_few_shot_bt_zscore,llama-70B-big_dialectic_cot_bt_zscore,qwen2.5-72B-big_logic_zero_shot_bt_zscore,qwen2.5-72B-big_logic_few_shot_bt_zscore,qwen2.5-72B-big_logic_cot_bt_zscore,qwen2.5-72B-big_rhetoric_zero_shot_bt_zscore,qwen2.5-72B-big_rhetoric_few_shot_bt_zscore,qwen2.5-72B-big_rhetoric_cot_bt_zscore,qwen2.5-72B-big_dialectic_zero_shot_bt_zscore,qwen2.5-72B-big_dialectic_few_shot_bt_zscore,qwen2.5-72B-big_dialectic_cot_bt_zscore,commandr-104B-big_logic_zero_shot_bt_zscore,commandr-104B-big_logic_few_shot_bt_zscore,commandr-104B-big_logic_cot_bt_zscore,commandr-104B-big_rhetoric_zero_shot_bt_zscore,commandr-104B-big_rhetoric_few_shot_bt_zscore,commandr-104B-big_rhetoric_cot_bt_zscore,commandr-104B-big_dialectic_zero_shot_bt_zscore,commandr-104B-big_dialectic_few_shot_bt_zscore,commandr-104B-big_dialectic_cot_bt_zscore
17,17,5236,"Armed police reassure law-abiding citizens at a time when gun-related crime is increasing in most European countries and parts of North America. In the UK 28 gun crimes are committed every day.[1] Much public opinion holds that something must be done to tackle this.[2] The sight of armed police officers patrolling the streets will not only deter gangs from harassing residents, but will instil in communities a confidence that they are being properly protected. Gangs are not interested in fighting the police; they are more concerned about attacks from other gangs in their area who are willing to break the law and attack them unprovoked. People feel safer when they see armed police, especially if they perceive them as a response to a heightened risk. Thus, for example, police officers at British airports routinely carry sub-machine guns, although there is no evidential pattern to suggest that this high-visibility weaponry offers any situational strategic advantage over a more subtle arming.  [1] Hope, Christopher, ’28 gun crimes committed in UK every day’, The Telegraph, 24 January 2008, http://www.telegraph.co.uk/news/uknews/1576406/28-gun-crimes-committed-in-UK-every-day.html, accessed 20 September 2011 [2] Shearing, Clifford et al., Lengthening the Arm of the Law: Enhancing Police Resources in the Twenty-First Century, (Cambridge Studies in Criminology, 2008)   ",-2.323340438,True,0.097638893,1.770691966,-0.910644078,204,True,0.428375414,5236_17_17,0.41,0.201,-0.0692,0.8859,0.3636,1.1064,0.6172,0.8934,-0.2436,1.191,-0.2847,0.8667,0.3123,0.2428,0.4436,1.1395,0.5257,-1.1313,0.4992,0.2043,0.3822,0.4875,0.2052,0.4966,0.6356,0.5662,0.4961,0.6848,0.103,0.5197,0.3335,0.5894,0.7421,0.1759,0.8995,0.6632,1.0261,0.3971,-0.2886,-0.3311,1.6082,1.5046,-0.3536,-0.0474,0.4392,0.196,1.3878,-0.3036,0.0758,-0.4956,-0.2013,0.0355,-0.5127,0.1339,0.0606,1.3007,0.4356,0.3231,0.0651,0.305,-0.1868,0.5586,-0.1752,0.4392,-0.6013,1.1789,0.4515,-0.3571,0.8111,0.3265,1.3123,1.2739,-0.3521,1.5555,0.6414,0.3723,-0.2567,0.4126,0.0635,0.2318,0.6848,0.8654,1.0444,1.2229,1.0508,1.3755,1.4921,1.0262,1.4339,0.6718,1.285,1.7048,1.1076,1.4378,1.3823,1.456,1.2504,1.4099,1.2626,0.5731,1.231,0.3503,0.2722,0.7658,0.2356,0.1325,1.2489,0.9615
17,5,16271,"I accept. Definitions UK - United Kingdom Police Force - an organized body of police officers responsible for a country, district, or town Routinely - regular course of procedure Armed - Equipped Handguns - any firearm that can be held and fired with one hand accurately All definitions are from dictionary.com NOTE: In the rules it states that I have to accept all definitions however there are no definitions provided by my opponent so I have provided them. Good luck Pro.",-2.323340438,True,-1.44808661,-0.295608594,-0.18764375,81,False,-0.736016637,16271_5_17,-0.8659,0.201,-0.0692,-1.1296,-0.9185,-1.2861,-0.8513,-0.9565,-0.8108,-1.6938,-2.4651,1.4881,-1.4351,-1.1239,-0.5831,-2.8712,-0.3783,-2.298,-0.0648,-0.0411,0.0771,-0.0729,0.4574,0.6348,-0.1943,0.2109,-0.2496,-1.8874,-0.3492,-1.3255,-2.203,-0.3373,-2.1033,-1.9853,-2.14,-1.8376,-2.4385,-0.0914,-1.1667,-2.03,-0.6609,-0.9901,-1.9421,-0.6456,-1.2574,-1.2693,-0.5156,-1.0316,-0.3273,-0.2461,-1.4596,-0.9521,-0.6794,-0.5393,-0.1757,-0.5744,-0.1986,0.074,0.6558,-0.4107,-0.0774,1.8913,0.2077,0.1657,-0.1606,-0.3196,-0.898,-0.4696,0.1604,-0.263,0.0272,0.0922,-0.8944,0.9122,-0.1169,-0.1812,-0.1183,-0.0395,0.0201,0.2191,-0.2601,-1.3635,-0.7221,-1.4708,-1.4601,-1.4615,-1.0292,-1.3736,-1.2837,-1.1542,-1.2534,-1.2685,-1.0081,-1.7233,-1.4067,-0.856,-1.3163,-1.2721,-1.0353,-0.3714,0.844,-0.2271,0.0159,-1.9873,-0.346,-0.2129,-0.1406,-0.4061
17,4,13544,"Police agencies have traditionally provided services to schools, but it has only been over the past 20 years where the practice of assigning police officers to schools on a full-time basis has become more wide-spread. Criminal justice and education officials sought to expand school safety efforts""which included assigning law enforcement officers to patrol schools""in the wake of a series of high-profile school shootings in the 1990s.4 Expanding the presence of SROs in schools was also partly a response to rising juvenile crime rates during the 1980s and early 1990s. S.R.O (School Resource Officers) are sworn, licensed police officers with the ability to exact Probable cause in school. Not only would the cost of the SRO be consequential to the schools funding but it creates a bad environment as well. The students are put into the justice system most of the time caused by minor offense, not only does that cause complications for both student and parent but it ruins there success in life by giving them a criminal record.",-2.323340438,True,0.268893806,1.390105999,-0.529743426,169,False,0.460763283,13544_4_17,-0.2221,0.6558,-0.0692,-0.2647,-1.5674,-0.7643,-0.1751,-0.4462,-0.2436,-0.159,-0.4717,-0.6325,0.3513,0.2428,-1.3976,-0.6484,-1.3929,-0.2263,0.7512,0.4411,0.3394,0.606,0.701,1.3794,0.6364,0.6757,1.0312,-0.2351,-0.2203,0.2734,-0.3596,0.0541,-0.077,-0.2322,-0.1831,0.3029,1.4222,-1.5439,0.7888,0.2276,1.1428,0.8388,0.5015,1.0744,1.2497,0.6425,0.1174,0.2317,1.1946,-0.4956,-0.2075,0.5439,0.8519,0.1145,0.6571,0.5304,0.5357,0.6637,1.3763,0.4258,0.8727,-0.7648,0.6518,-0.1729,0.5772,0.307,-0.0795,-0.6614,0.1962,-0.1266,-0.2344,0.0882,0.8539,0.6673,1.076,0.9557,-0.1415,0.8068,1.0653,1.1598,1.1976,0.5153,0.1091,0.3815,0.5124,0.1941,-0.1733,0.2901,0.6568,0.688,0.4877,0.4236,0.6849,0.4895,0.3826,0.55,0.5424,0.4887,0.3449,-0.2163,-0.0625,-0.1009,-0.2105,-0.1994,0.0227,0.0243,-0.3872,0.0129
17,11,26605,"The police in the UK should be armed. The events of the rioting in the summer of 2011 proved that they were powerless to protect the public.Recommendations ahve already been made by senior police officers that this is what should happen. I live in Calgary now and the police here are armed. It is a far far safer city. Criminals know if they attack an officer they will be shot ndin some case they have been shot and killed. The police here are real police. When I lived in the UK people kept saying the British Police are the envy of the world, since I emigrated, I can tell you they are not. They are laughed at and people I speak to here cannot believe the UK police are not armed. Law abiding citizens have nothing to fear - only the criminals. The criminals have guns and so should the police. To say this will increase gun crime is wrong. Gun crime has been on the increase for years in the UK. A police officer in the town where I lived turned up to a bank robbery and the thieves turned round and shot the officer. The police need to be able to repsond. Its time the UK woke up, kicked out political correctness and civil liberties and brought in common sense and justice. I feel very safe in my adopted city knowing the police have the upper hand.",-1.38499735,True,0.739599857,0.263922642,0.207049698,239,False,0.46077298,26605_11_17,-0.2221,1.0808,-0.0692,-0.0045,-0.4582,0.4413,0.2982,-1.2942,-0.0754,-0.5316,0.9267,-0.3734,-1.2167,-1.6582,-0.5151,1.2584,-1.3929,-0.6704,1.7222,0.8909,0.6627,1.1145,0.2052,0.4966,1.1815,0.8965,2.0458,0.5075,0.0047,-0.3558,0.5549,-0.9874,-0.0979,-0.0885,0.1068,-1.2846,-0.6555,-0.2492,0.8396,0.6323,0.3892,1.4912,0.2672,0.8255,0.4465,1.0261,1.5045,1.3848,1.3203,-0.7552,2.0329,1.2022,1.7575,1.5532,0.6429,0.5241,0.7812,0.8825,0.5125,0.0416,0.756,1.4072,0.7937,1.1252,2.0066,1.4095,1.2973,1.0754,1.1476,0.9111,2.1539,0.2128,-0.0951,0.8572,0.0758,-0.5312,0.5682,0.3954,-0.3263,0.5884,0.0499,-0.0296,1.1202,-0.0107,-0.1054,0.488,0.1633,-0.4589,0.9323,-0.1882,-0.4421,0.7946,-0.3747,0.141,0.5313,-0.2756,-0.4317,0.3013,-0.2915,0.0207,0.3163,-0.7302,-0.2565,0.6512,-0.3314,-0.6669,0.4146,-0.1038
17,7,43139,"It is part of the nature of journalism that it tends to say and reveal things that many people would rather remained unsaid and concealed. On the subject of working with police officers, papers have held the feet of police officers to the fire over many investigations including the Stephen Lawrence murder. It is further worth bearing in mind that the collusion of senior members of the Metropolitan police with tabloid journalists was revealed not by a police investigation but by an investigative reporter. Police and politicians may like their incompetence or corruption to take place behind closed doors, but that is the very reason for fostering and protecting a vigorous and interventionist press that is willing to bend the rules to find the truth.",-0.133873234,True,-0.120676216,0.585158464,-0.041263882,125,False,0.159128983,43139_7_17,0.8181,-1.0569,0.3392,1.2896,0.0941,1.8326,1.1553,-0.2321,1.2197,1.8501,1.5202,1.9097,1.5452,1.1317,0.762,0.934,1.0568,0.8929,-0.8591,-0.9443,-0.0581,-0.1072,-0.8868,-1.2641,-0.1385,-0.807,0.0678,0.9197,0.9836,-0.0085,1.1201,1.0345,0.9823,1.1063,1.3366,0.054,-0.0811,0.0001,1.4778,0.5819,1.2501,-0.6367,0.3039,0.9972,0.5372,1.0187,0.5612,-1.1297,-0.1338,1.2502,0.2343,0.3369,-0.3465,-0.5915,-0.6915,-1.3724,-0.2906,-0.7997,0.3958,-0.1585,-0.4204,-0.1405,-0.4411,1.2438,0.6529,0.2933,0.4236,0.6801,0.3125,0.3339,0.876,0.4222,1.0764,0.4887,0.9143,1.239,1.0451,1.3114,0.9888,1.4529,0.595,0.9796,0.4068,0.8957,0.8763,0.8776,0.9636,0.8853,1.0215,0.6689,1.0708,1.15,1.0961,1.0165,0.938,0.9242,1.0689,0.9123,0.9428,0.8527,0.5571,0.8561,1.1498,1.2237,1.3026,1.052,0.9571,1.1564
17,1,33275,"In July of this summer, during the annual rainbow gathering, law enforcement officers aggressively entered kid village to arrest someone. When a lady asked the officers to take their guns out of kid village, they violently detained her as well. Looking to instigate a riot, they prematurely began firing rubber bullets, pepper spray balls, and using tazers on the gatherers. People had welts all over their body from the close range barrage of pepper spray balls. They randomly shot with no discrimination even shooting people who were trying to calm the riot; the people who were holding people back from attacking the officers. This all took place in kid village where kids were everywhere. Kid village is where all the families with kids stay. A little girl was shot in the face with a pepper spray ball. The rainbow gathering is about love and harmony, and they were posing little or no real threat to the officers. People have the full right to exclaim their opinions to officers, and do not deserve to be shot at in response. If anything, their crowd control methods only made the situation more dangerous, rightfully angering the people that they would start a fight in kid village. The police were completely responsible for the riot. If they had done a better job, they would have arrested the man somewhere else than kid village, and they would have quickly and discreetly gone in and out, without starting the riot. -Harlan",-0.759435292,True,0.391185777,0.211622302,0.603216208,245,True,0.457267883,33275_1_17,0.2232,-0.5103,-0.0323,0.1518,0.3541,0.1873,0.2069,1.0542,0.1654,-0.001,0.2102,0.6951,-0.4624,-0.0954,-2.1186,0.016,-0.4022,0.6619,0.1302,-0.6721,1.0136,-0.1458,0.4701,0.7927,-0.3291,-0.0157,0.2301,1.6861,1.1679,-0.1358,1.7026,1.3344,1.5063,1.816,1.0252,0.8249,-0.1809,0.1323,0.7451,0.4495,0.6182,-0.4774,0.7388,-0.5534,1.1482,0.0946,0.1054,-0.4154,0.1109,0.6423,0.0641,-0.0717,0.6759,-0.3688,-0.2954,0.7143,-0.5522,-0.5281,-0.5434,0.1046,-0.4218,-0.5162,-0.9926,-0.0618,0.564,1.0999,0.6496,0.5503,1.4929,0.3213,0.488,0.6407,0.6141,0.3899,0.6145,1.1391,-0.048,0.0661,0.218,0.4592,0.3887,1.1659,0.6703,1.0489,1.2547,0.4712,1.3195,1.0501,0.7512,1.297,1.2014,0.9753,1.0544,1.2191,0.8189,1.2955,0.9924,1.2564,0.9475,0.1863,0.6821,0.6494,0.3168,1.3068,0.6164,0.6599,0.9309,0.4884
17,29,15584,"Illegal Immigrants don't want to be caught by immigration officers and detained or deported. This policy gives greater powers to officers to simply stop people on the street and detain them if they don't have the requisite papers. To lower the chance of being caught by police officers, illegal immigrants will be less willing to interact on a regular basis with the rest of society. They will simply go into hiding and avoid being out in public or places that would expose them to police officers. This will firstly make the policy virtually ineffective as police officers still don't (and will never get) the ability to march into peoples' homes and demand immigration papers, but also forces greater ghettoisation as the immigrants will have greater incentive to form their own societies away from police. This will also have an effect on the people who employ illegal immigrants, as they do not want to lose the cheap labour. They will further want to hide their employees to stop them being caught and to stop themselves from facing prosecution. This will create a poorer relationships between these businesses and the police. Finally, the immigrants will not want to use services such as the police to help them with criminal issues. They will have to turn to other enforcers, such as gangs and associations that take the law into their own hands. This will therefore cause illegal immigrants to further dissociate from society and potentially increase crime in areas with illegal immigrants.",-1.072216321,True,0.689034879,0.228800777,0.326682621,249,True,0.472891724,15584_29_17,-0.4055,-0.0055,-0.0323,-0.366,1.6738,-1.021,-0.2936,0.1006,0.1574,1.0145,2.1135,-0.1654,0.7267,-1.1418,-0.9502,0.9975,0.5038,-1.2233,-0.6178,0.2161,0.9484,-1.0852,-0.0424,-0.6221,0.3984,0.2287,-0.3912,1.1481,0.7933,1.1115,0.7,0.8774,0.7699,0.9939,0.862,1.0563,1.8631,0.3305,0.9222,1.956,2.0405,1.8732,1.8453,1.171,1.1275,0.9984,1.5784,0.0295,0.455,0.6423,-0.2388,0.4499,0.9187,0.3038,-0.1715,0.8541,-0.0255,0.4596,0.2677,0.091,-0.2932,0.0407,-0.05,0.911,0.8535,1.3918,1.0358,1.9822,1.6036,0.3267,1.1631,0.2892,0.6406,0.9606,1.2857,1.222,1.5394,1.1499,1.0676,1.3025,1.135,0.8989,0.9656,0.9137,0.8763,1.4749,0.3263,0.7455,0.8885,0.7784,1.1173,0.9647,1.0912,1.0396,0.8775,0.9658,1.2275,0.7866,0.8995,1.1502,0.7138,0.5466,0.7443,0.9409,0.611,0.6599,0.9535,0.8344
17,2,8880,"Hello and I gladly accept your challenge and it'll be a hard one for me because I don't completely oppose the ban of guns from police officers, but I chose it . Cops are in the line of fire everyday from criminals , people who are psychotic and downright evil but at the same time cops encounter law abiding citizens , normal people like getting caught for speeding and traffic infractions . But that's no reason on why to draw your weapon . I do understand sometimes especially at night it's a lot harder to identify what the person you pulled over or the person who apprehended on what they may have or have but that's why you search them instead of straight up aim a gun and threaten and perhaps even go as far tackling , pepper spraying, taserinh or throwing the person down because you feel they did wrong . Police officers are here to serve and protect not shoot on sight . Not even soldiers in Iraq do that because shooting a person atleast for a normal person is scarring and could change a person mentally and emotionally . Honestly a police officer can't just point a weapon because they're ""scarred"" or feel that the person is suspect. Police officer should approach a more peaceful approach such as maybe talk to the person and from there on as the situation escalates gets more physically but a gun is a last resort .",-0.759435292,True,0.055004582,-0.424024738,-0.007628619,245,False,-0.152907992,8880_2_17,-0.1952,0.233,-0.0323,-0.8354,0.2253,-0.7723,-0.6234,0.6118,-0.0277,0.0632,0.7162,-1.6029,0.8943,-0.0954,-2.0232,1.1421,1.3198,0.3592,0.4261,-0.0289,0.2395,-0.3046,0.2184,0.3917,-0.0412,-0.0157,-0.5668,0.2129,-0.6021,-0.5306,0.0048,0.194,0.3276,0.1659,0.1515,-0.5507,1.3927,0.0144,1.2367,0.9588,0.0611,0.8965,1.2177,-0.1386,0.2174,-0.8279,-0.0155,-1.0162,-0.1511,0.4258,-0.4721,-0.5095,0.3439,-0.6471,-0.2886,-0.0098,-0.295,-0.1452,0.4249,-0.5825,0.081,-0.1326,0.3423,0.2924,-0.2614,0.4848,-0.7851,0.7894,-0.3373,-0.1218,0.1945,0.6713,-0.9014,-1.9514,-1.264,-0.7334,0.0486,-0.7534,-0.6798,-0.0819,-0.2191,0.0624,-0.2632,0.0011,-0.0019,0.3262,-0.0923,0.0575,-0.0101,0.3714,0.4791,0.0148,0.3982,0.2313,-0.0591,0.3128,0.3098,-0.2595,0.5567,0.422,-1.3332,-0.2538,0.1836,0.6283,-0.5219,-0.1417,-0.5741,-0.1583
17,4,21142,"I'm going to debate this simply because your argument for the ""Baltimore Police Department"". First off, it was not the entire police department that committed this act. If you read the full story and get facts straight before saying the police department did this as a whole, you will see that this act was committed only by the responding officers. Mainly in this situation, the first officer on the scene is full a adrenaline and rage from chasing down a criminal, that they sometimes forget to follow protocol. In this situation the first responding police officer is in charge of the scene until a superior commander reports to the scene. Therefore, this ACCIDENT was caused by a young police officer who forgot how to handle his job properly.",-0.759435292,True,-0.055666632,0.68715787,0.3035711,128,False,0.356334581,21142_4_17,0.0148,-0.0055,-0.4044,0.1469,0.0833,-0.0453,0.0387,1.3214,-0.0158,1.5103,0.2194,-1.5541,1.0116,0.5395,0.242,0.0549,-1.066,-0.9316,0.1603,0.2161,-0.6206,0.2818,-0.5942,-0.1632,0.1312,0.2287,0.3944,-0.2623,-0.2629,0.8481,-0.2565,-0.1859,-0.712,-0.3882,0.1515,0.1307,0.9062,0.1772,-0.3197,-0.5366,0.2551,-1.1153,-0.2618,-0.6382,0.0461,-0.1527,-0.2637,0.1835,0.2419,-0.0307,-0.2432,-0.3112,1.0588,-0.3615,0.5499,-1.0792,0.3336,0.3243,-0.0492,0.2424,0.5588,0.2376,0.3342,-0.714,-0.4421,-1.5276,-0.7759,-1.1077,-0.8207,-1.5338,-0.8986,-0.1686,-0.0083,-0.5332,0.7523,0.7814,-0.0513,0.6343,0.5606,0.1851,0.8589,-0.5547,-1.1759,-0.5356,-0.7052,-1.4859,-0.7431,-0.5822,-0.9303,-0.461,-0.8952,-1.4217,-0.5642,-0.6913,-0.3884,-1.3995,-0.5173,-1.3766,-0.7637,-0.5751,-0.5812,-0.5013,-1.0877,-0.5833,-0.277,-0.0258,-1.2593,-0.3111
17,8,36432,"So how many deaths does something have to cause before we ban it? What is the magic number? My opponent hasn't explained why guns should be banned, but bathubs shouldn't. He simply insists that they're different. My opponent states that Washington DC has a low murder rate because they banned guns. Well, look, Indianapolis has a much lower murder rate, and guns aren't banned there. There aren't even bans on assault weapons in Indiana (1). What basis do we have to believe that gangsters and shooters couldn't get guns if we banned them? Also, if we banned guns from police officers, they wouldn't be able to enforce the law. What if there were a female police officer going up against an enormous gangster? What if the gangs still had guns, and the police don't? Banning guns won't make guns magically disappear. Drugs are banned, but they still get into the US. So gangs will still have access to guns, and depriving police officers of guns will make them essentially ineffective. What are you going to do when a gang member has a gun, and is shooting people, but none of the police officers have guns? A Harvard Study concludes that there is no clear correlation with banning guns and with decreases in murder, suicide, etc. (2) My opponent simply hasn't met his burden, and what he's arguing for has absurd consequences. (1) (2)",-0.759435292,True,-0.248297458,0.775606957,0.434127725,233,False,0.371523601,36432_8_17,0.0148,1.6938,0.3358,0.4042,-0.3286,0.6429,0.1947,0.663,0.5067,0.3944,-0.5176,-2.17,0.5701,0.2278,0.0115,-0.3447,0.785,0.3449,0.2513,0.2161,0.2631,0.3983,0.2184,0.0894,-0.316,1.1253,0.3923,0.1019,0.4967,-0.2455,0.3381,0.3737,0.6661,0.5783,0.8436,0.4711,0.5602,1.3457,0.7728,1.434,-0.2549,0.5121,1.5196,1.4099,0.0571,1.7236,0.5613,1.4499,0.9987,-0.2719,1.0784,1.7146,1.5959,1.8349,0.6562,-0.311,0.5614,0.4551,0.5491,0.2423,0.4405,-2.8163,0.4661,1.3064,1.2797,1.0999,1.0366,2.5105,1.29,0.806,1.0466,1.1101,0.8228,0.2981,0.4536,1.1432,0.9028,0.9338,0.8285,1.0206,0.2095,0.8989,1.375,1.0489,1.2547,1.0045,0.921,0.753,0.8885,1.229,0.7894,0.3764,0.8355,0.8478,0.6718,0.9144,0.8485,0.7203,0.7102,0.5279,0.3196,-0.2538,0.6318,0.4029,-0.0414,0.4106,0.292,0.685
17,5,21142,"The coroner came out with the verdict that the death resulting injury was spinal related. After looking at the video posted by a bystander on the street, you could clearly see that the police officers that were putting him in the van were following correct protocol. He was being detained by officers holding his arms behind him in a professional manner, as well as swiftly taking Mr. Gray from the public eye and putting him into the police van. In situations like this it is hard to tell exactly what happened to Mr. Gray. However, when this case does reach a federal court in a criminal case, the jury and the judge will have to dismiss the case due to a lack of evidence. There was no clear evidence that Mr. Gray was harmed by the officers. I would like to think to myself if I was one of those officers, I would not kill an innocent man in front of a crowd of people. I know humans do some crazy things, however this is a very rationale situation by the police officers by DOING THEIR JOB. Yes, the officers may have been a little rough in handling Mr. Gray and putting him into the van, but why should the officers be arrested? If this is that case for ""being too rough"", then lets go back to the 1970's and arrest every teach that paddled students for doing something bad. This entire case is a big accident that was never meant to happen. America needs to get over the whole media attacking police forces, because this country could simply go into Marshall Law, and the federal government would control all.",-0.759435292,True,0.370194714,0.572715627,1.868250245,280,False,1.099231379,21142_5_17,-0.4062,0.6854,-0.0323,-0.5079,-0.9266,-0.5224,-0.2864,0.3593,-0.5784,-0.1641,-1.3033,-1.1227,-0.629,0.6627,-0.4686,-0.3225,-0.7275,-0.5249,0.909,0.9014,0.673,1.018,-0.0424,0.5258,0.9158,-0.5329,-0.2318,-0.9383,-0.9475,-1.5429,-1.0237,-1.5297,-1.1285,-1.538,-2.2041,-1.8361,-0.6541,0.6517,0.4936,0.1366,0.7792,-0.8326,-0.0152,-1.9836,-0.1724,0.3264,-0.3951,1.5328,0.7643,-0.5224,0.8934,0.6094,0.0903,0.8477,0.4406,0.7051,0.3396,0.4596,0.4249,0.3781,0.7603,-1.1142,0.4661,-0.8898,-0.4858,-0.1875,-0.9339,-0.3963,0.058,0.4277,-0.4164,-0.434,-0.7549,-2.0734,-0.6204,-0.9592,-1.3597,0.3348,-0.6099,-0.7146,-0.7801,-1.9707,-0.1631,-0.9319,-0.9001,-0.7475,-0.6446,-0.9898,-1.5886,-1.5195,-0.6949,-0.6326,-0.6434,-0.8828,-0.6375,-0.4792,-0.7571,-0.8427,-0.6667,-1.2488,-1.0655,-0.6108,-1.1194,-1.8327,-0.3839,-0.5268,-0.1928,-0.8919
